record_id,ticket_id,clientid,client_name_,client_industry,client_country,client_city,contract_type,serviceline,project_code,engagement_start_date,engagement_end_date_,ticket_created_at,ticket_resolved_at,priority,status,category_,assigned_engineer,engineer_email,engineerlevel,engineer_experience_years,billing_rate_(usd),hours_logged,billable_amount_usd,sla_hours,resolution_time_hours,sla_breached,csat_score,customer_comment,year,month,total
38012,TCK-859569,CL1006,Cascade Energy,ENERGY,Canada,Calgary,FIXED BID,ERP Services,PRJ740-2025,14/07/2022,missing,2022-09-09 00:27:47,,p1, Open,Incident,Noah Novak,noah.novak@acme_itservices.com,LEVEL-2,5.6,53.4,,847.4,4 hours,,False,2.6565434396413163,missing,2022.0,9.0,
1659,TCK-855126,CL1014,Tidewater Utilities,Utilities,United States,PORTLAND,Staff Augmentation,APPLICATION DEVELOPMENT,PRJ732-2024,2021-08-26,20220502,2022-03-01 07:15:30,2022-03-03 13:01:06,low, resolved,service request,OLIVIA NAIR,olivia.nair@acme_itservices.com,L3,8.5,81.67,,2332.5,72,53.76,False,2.0,,2022.0,3.0,
45180,TCK-254406,CL1029,Palisade Realty,Real Estate,US,Denver,Fixed Bid,QUALITY ENGINEERING,PRJ228-2019,1659484,12/21/2024,2024-09-26 14:01:20,,Medium,open ,Incident,Rafael Muller,rafael.muller@acmeit.co,l3,,59.92,,1187.02,24,,False,2.6565434396413163,na,2024.0,9.0,
43481,TCK-744053,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,T&M,Network Operations,PRJ618-2022,11/11/2019,2021-03-15,2020-08-14 04:23:00,1597721952,p4,resolved,Inc.,Wei Moreau,wei.moreau@acme_itservices.com,L1,0.0,34.43,95.72,3295.6,72,95.27,True,2.6565434396413163,?,2020.0,8.0,3295.6396
7269,TCK-525211,CL1007,Pioneer Health Systems,Healthcare,United States,Boston,Staff Augmentation,Cloud & DevOps,PRJ560-2021,08-Nov-2019,,2020-05-20 01:14:00,,P1,on hold,enhancement,Mia Evans,mia.evans@acmeit.co,l1,0.6,26.7,25.0,672.37,4,,True,2.6565434396413163,Patch deployed in the maintenance window; downtime was 12 mins.,2020.0,5.0,667.5
3287,TCK-217911,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,STAFF AUGMENTATION,CYBERSECURITY,PRJ444-2020,2021-01-17,09/02/2023,,28-May-2022 00:36,3,Closed,Svc Request,Peter Bose,peter.bose@ACME-ITSERVICES.COM,Tier 2,5.3,48.04,8.26,396.81,24,9.51,False,4.0,na,,,396.81039999999996
39474,TCK-911145,CL1025,Quarry Construction,construction,United Arab Emirates,Dubai,RETAINER,Application Development,PRJ166-2025,1577404,1592265,2020-03-27 09:57:00,2020-03-27T22:12:20,High, resolved,Problem,Samuel Rao,samuel.rao@acme-itservices.com,na,13.6,121.68,9.15,1113.4,8,12.24,True,1.0," Fix applied, but the workaround was manual, needs permanent solution. ",2020.0,3.0,1113.372
1796,TCK-281879,CL1010,Atlas Manufacturing,manufacturing,Mexico,Monterrey,staff aug,Quality Engineering,PRJ760-2025,16/08/2021,"Feb 27, 2025",2022-08-29 14:13:00,08/30/2022 04:42 PM,medium,RESOLVED,Change Request,Ananya Menon,ananya.menon@acme-itservices.com,LEVEL-3,8.4,75.42,,800.96,24,26.48,True,2.6565434396413163,"No update provided, SLA clearly missed.",2022.0,8.0,
42316,TCK-326436,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,FixedBid,ERP Services,PRJ899-2022,1557964,10/29/2020,2020-01-03 00:01:00,03/01/2020 06:34,Critical,Resolved,Prob,CHEN JOHNSON,,Tier 2,4.0,43.2,3.46,149.47,4,6.54,True,1.0,,2020.0,1.0,149.472
5195,TCK-433205,CL1006,Cascade Energy,Energy,Canada,Calgary,time & material,Quality Engineering,PRJ761-2021,"Jun 13, 2021",03/08/2023,2023-04-07 11:18:00,1680873981,p1,Auto-Closed,Problem,Elena Horvath,elena.horvath@acme-itservices.com,Level 3,10 yrs,86.11,0.88,75.78,4,2.13,False,4.0,"Fix applied, but the workaround was manual, needs permanent solution.",2023.0,4.0,75.7768
2272,TCK-386493,CL1007,Pioneer Health Systems,Healthcare,United States,Boston,Managed Svcs,Network Operations,PRJ839-2022,2020-01-12,"Mar 24, 2021",2020-03-31 04:58:10,03/31/2020 12:44 PM,CRITICAL,closed,Enhancement,Wei Johnson,wei.johnson@acme_itservices.com,L2,4.6,,2.34,106.0,4,7.78,True,1.0,,2020.0,3.0,
36412,TCK-970716,CL1016,Copperleaf Agro,Agriculture,India,Nagpur,Retainer,Infrastructure Management,PRJ188-2022,02/10/2021,09/25/2022,2022-05-12 04:23:00,13/05/2022 05:18,2,Auto-Closed,Prob,Diego Brown,diego.brown@acme_itservices.com,Tier 1,0.0,29.6,17.78,,8,24.91,True,1.0,"Fix applied, but the workaround was manual, needs permanent solution.  ",2022.0,5.0,526.288
40257,TCK-190682,CL1009,Kite Foods,FMCG,India,Pune,STAFF AUGMENTATION,Cybersecurity,PRJ564-2023,18/01/2022,10/09/2024,2023-09-18 13:55:00,09/18/2023 08:06 PM,P2,Resolved ,INCIDENT,Lucas Davies,lucas.davies@acme_itservices.com,L2,4.0,47.67,5.02,239.3,8,6.19,False,1.0,na,2023.0,9.0,239.30339999999998
46091,TCK-278161,CL1000,Northwind Bank,Banking,U.S.A.,Charlotte,Retainer,Network Operations,PRJ866-2021,1606435,03-May-2021,2021-04-10 16:58:00,,P1 - Critical,open,ENHANCEMENT, Nathan Roberts ,nathan.roberts@ACME-ITSERVICES.COM,l2,1.6,36.11,15.36,554.65,,,False,2.6565434396413163,"Report was wrong, numbers did not tie out, had to redo manually.",2021.0,4.0,554.6496
22110,TCK-242962,CL1001,Helios Retail Group,Retail,United Kingdom,Manchester,time & material,Data & Analytics,PRJ840-2023,"Mar 07, 2021",20220704,2022-06-15 04:50:34,2022-06-15T19:20:34,P2,Closed ,Prob,Daniel Moreau,daniel.moreau@acme_itservices.com,Level 3,5.0,84.23,10.08,849.0,8,14.50,True,3.0,"Called three times, no response until escalation. Poor experience.",2022.0,6.0,849.0384
2023,TCK-692408,CL1001,Helios Retail Group,Retail,UK,Manchester,TIME & MATERIAL,Cybersecurity,PRJ382-2025,02/11/2021,04/01/2024,,,P2, Open,Change Request,Mia Weber,mia.weber@acme_itservices.com,L1,1.1,26.6,5.0,140.7,8,,True,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",,,133.0
32741,TCK-678199,CL1021,Zephyr Semiconductors,Semiconductors,Taiwan,Hsinchu,Managed Services,Data & Analytics,PRJ529-2023,1566000,10-May-2022,2021-06-20 02:51:00,20-Jun-2021 10:06,,Resolved ,change request,priya wilson,priya.wilson@acme_itservices.com,Level 2,3.3,,,124.76,4,7.25,True,2.0,"Report was wrong, numbers did not tie out, had to redo manually.",2021.0,6.0,
20476,TCK-738653,CL1028,Ironclad Steel,Metals,Japan,Osaka,staff aug,Application Support,PRJ969-2020,20201230,06/19/2021,2021-05-19 12:53:00,2021-05-23 14:48:51,low,RESOLVED,Enh,Vikram Rossi,vikram.rossi@acme_itservices.com,,10.7,100.3,38.37,3848.5,72,97.92,True,3.0,,2021.0,5.0,3848.5109999999995
33017,TCK-203779,CL1018,Halcyon Hotels,Hospitality,Spain,Barcelona,Staff Augmentation,Cybersecurity,PRJ680-2021,"Feb 10, 2022","Jun 29, 2024",,,1,in progress,Inc.,Chen Wilson,chen.wilson@acme-itservices.com,l2,4.6,55.03,17.52,964.13,4,,False,2.6565434396413163,Escalated to the account manager; response after that was good.,,,964.1256
28641,TCK-720593,CL1029,Palisade Realty,Real Estate,United States,Denver,Staff Aug.,Application Development,PRJ933-2024,1629417,,2023-12-19 05:14:43,,Medium,In-Progress,SERVICE REQUEST,Lars Zhang,lars.zhang@acme_itservices.com,L1,1.2,32.26,10.43,,24,,True,2.6565434396413163,"Root cause was a stale config; please document this, thanks!",2023.0,12.0,336.4718
11480,TCK-314291,CL1005,Saffron Telecom,Telecom,India,Bengaluru,Managed Services,Cybersecurity,PRJ346-2019,12/30/2020,,,21/04/2022 12:38,medium,Resolved ,Enh,Rohit Kowalski,rohit.kowalski@ACME-ITSERVICES.COM,Level 4,12.0,132.57,156.18,20704.78,24,308.28,True,1.0,"Thanks,
issue is fixed now.",,,20704.7826
10169,TCK-939766,CL1003,Auric Motors,Automotive,Germany,München,TIME & MATERIAL,Application Development,PRJ509-2025,2019-09-05,1584403,,14/12/2019 22:16,P1 - Critical,Resolved ,incident,Vikram Gupta,vikram.gupta@acmeit.co,L4,12.7,130.19,,165.34,4,2.53,False,1.0,,,,
10595,TCK-317268,CL1029,Palisade Realty,Real Estate,United States,Denver,Fixed Bid,Application Support,PRJ445-2019,2019-04-13,11/01/2023,2021-11-28 02:24:00,,High,Cancelled,enhancement,Peter Taylor,peter.taylor@acme_itservices.com,Tier 4,14.0,126.9,0.0,0.0,8,,True,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",2021.0,11.0,0.0
12223,TCK-444389,CL1022,Marlowe Legal,Legal,United Kingdom,Leeds,T&M,Cybersecurity,PRJ456-2019,20210609,"Mar 07, 2025",2023-11-02 12:17:42,03/11/2023 08:59,High,RESOLVED,problem,Divya Dubois,divya.dubois[at]acmeit.co,l4,13.7,109.33,11.0,1200.44,8,20.69,True,1.0,Patch deployed in the maintenance window; downtime was 12 mins.,2023.0,11.0,1202.6299999999999
3255,TCK-312916,CL1007,Pioneer Health Systems,healthcare,US,Boston,retainer,Application Development,PRJ397-2021,21-Jul-2019,2020-03-14,2019-09-07 10:51:00,2019-09-07T21:54:45,3,CLOSED,CHANGE REQUEST,Omar Costa,omar.costa@ACME-ITSERVICES.COM,L3,8.5,66.59,,223.7,24,11.05,False,2.0,,2019.0,9.0,
12551,TCK-696703,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,time & material,Cloud & DevOps,PRJ978-2023,"Sep 15, 2020",20230205,,,3,open ,SR,  Neha Horvath,missing,LEVEL-1,2.2,25.0,2.58,,24,,False,2.6565434396413163,,,,64.5
34348,TCK-744555,CL1005,Saffron Telecom,Telecom,India,Bengaluru,Fixed Bid,Erp Services,PRJ994-2023,06/06/2021,20230925,2021-08-11 14:14:00,,Critical,on hold,Prob,Zoe Taylor,zoe.taylor@acme_itservices.com,L3,6.9,64.83,,,4,,True,2.6565434396413163,--,2021.0,8.0,
5043,TCK-458541,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,managed services,infrastructure management,PRJ876-2021,20231012,"Jul 18, 2024",2024-07-07 07:38:00,,2,Open,PROBLEM,Olivia Nakamura,olivia.nakamura@ACME-ITSERVICES.COM,Level 4,13.5,92.8,37.04,3435.83,8,,False,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",2024.0,7.0,3437.312
34769,TCK-142292,CL1029,Palisade Realty,REAL ESTATE,U.S.A.,Denver,Staff Augmentation,Quality Engineering,PRJ609-2024,2020-04-02, ,2020-11-24 10:17:00,25/11/2020 13:16,1,Closed,,Diego Walker,diego.walker@acme-itservices.com,L4,13.3,106.56,,2965.56,4,,True,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",2020.0,11.0,
,TCK-747284,CL1011,Lumen Media,Media, United States ,AUSTIN,RETAINER,ERP Services,PRJ707-2022,11/21/2023,20270601,2025-06-24 15:55:00,,Low,On-Hold,Change Request,Lucas Novak,lucas.novak@acme_itservices.com,Level 4,13.5,122.77,33.48,4110.34,72,,True,2.6565434396413163,"Report was wrong, numbers did not tie out, had to redo manually.",2025.0,6.0,4110.339599999999
13461,TCK-591023,CL1000,Northwind Bank,Banking,United States,Charlotte,Fixed-Bid,Quality Engineering,PRJ625-2020,20231026,"Nov 29, 2027",2027-10-20 02:16:25,,P2,CANCELLED,INCIDENT,Vikram Sharma,vikram.sharma@acme-itservices.com,,11.8,118.29,,3702.48,8,,False,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",2027.0,10.0,
18522,TCK-757236,CL1005,Saffron Telecom,Telecom,India,Bengaluru,MANAGED SERVICES,Network Operations,PRJ477-2023,"May 15, 2021",19/12/2024,2022-09-13 23:05:43,1663745131,4,RESOLVED,Change Request,Tomas Novak,tomas.novak@acme_itservices.com,Tier 4,14.1,124.38,114.46,14236.5,72,176.33,True,1.0,Escalated to the account manager; response after that was good.,2022.0,9.0,14236.5348
6767,TCK-698641,CL1020,Fjord Maritime,Shipping,Norway,Bergen,Fixed Bid,SERVICE DESK,PRJ739-2021,1587600,16/02/2021,2020-07-06 11:28:00,,high,WIP,SERVICE REQUEST,Emma Tanaka,emma.tanaka@acmeit.co,Tier 4,13 yrs,124.22,39.56,4914.1,8,,False,2.6565434396413163,"Network latency persists in the Mumbai office, needs deeper analysis.",2020.0,7.0,4914.1432
4580,TCK-363080,CL1015,Sierra Mining,Mining,Brazil,São Paulo,fixed bid,Network Operations,PRJ783-2019,08-May-2023,03/16/2025,2024-07-16 22:57:00,07/16/2024 11:30 PM,P1,Auto-Closed,Enhancement,Samuel Ferrari,samuel.ferrari@acme_itservices.com,l1,0.0,30.63,,10.72,4 hours,0.55,False,3.0,"Network latency persists in the Mumbai office, needs deeper analysis.",2024.0,7.0,
41470,TCK-328936,CL1001,Helios Retail Group,retail,U.K.,Manchester,RETAINER,Cybersecurity,PRJ990-2020,20190530,1573257,2019-08-15 03:18:00,08/15/2019 07:01 AM,P1,CLOSED,Incident,Diego Walker,diego.walker@acme-itservices.com,L2,1.1,40.49,2.46,99.61,4,3.72,False,2.6565434396413163,"Network latency persists in the Mumbai office, needs deeper analysis.",2019.0,8.0,99.6054
38035,TCK-263460,CL1020,Fjord Maritime,Shipping,Norway,Bergen,fixed bid,Application Support,PRJ400-2024,04/24/2023,,,2024-05-06 23:42:22,CRITICAL,closed,Incident,Diego Rossi,diego.rossi@acmeit.co,l4,12.0,92.14,2.77,255.23,4,3.34,False,4.0,"Very responsive team, resolved before the SLA clock ran out.",,,255.2278
37102,TCK-555869,CL1021,Zephyr Semiconductors,SEMICONDUCTORS,Taiwan,Hsinchu,T&M,Cybersecurity,PRJ692-2025,2023-06-23,2026-10-25,2024-12-10 09:20:00,12/11/2024 10:34 PM,P3,closed,CHANGE REQUEST,Emma Sharma,emma.sharma@acmeit.co,Level 2,5.1,43.0,18.23,784.8,24 hours,37.24,True,4.0,,2024.0,12.0,783.89
45155,TCK-103733,CL1009,Kite Foods,FMCG,India,Pune,Staff Augmentation,Erp Services,PRJ748-2019,05-Apr-2023,1780272,2026-10-02 14:50:00,,4,IN PROGRESS,SR,Ananya Muller,ananya.muller@acme_itservices.com,l1,0.7,23.66,35.9,849.39,72,,True,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2026.0,10.0,849.394
12550,TCK-754432,CL1022,Marlowe Legal,Legal,United Kingdom,LEEDS,Managed Svcs,Application Development,PRJ546-2020,1645056,06-Oct-2024,,07-Dec-2022 15:29,high,Resolved ,ENHANCEMENT,Hiro Brown  ,hiro.brown@acmeit.co,Tier 3,10.2,81.17,,780.04,8,24.58,True,3.0,"""Excellent support"", said our ops lead. Will recommend.",,,
10097,TCK-243205,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,MANAGED SERVICES,Network Operations,PRJ876-2023,2019-11-10,08-Feb-2023,2020-08-17 01:38:06,08/17/2020 11:23 AM,4,CLOSED,enhancement,Vikram Rossi,vikram.rossi@acme-itservices.com,L2,3.2,42.74,7.7,329.1,72,9.75,False,5.0,"Very responsive team, resolved before the SLA clock ran out.",2020.0,8.0,329.098
26101,TCK-847729,CL1021,Zephyr Semiconductors,Semiconductors,Taiwan,Hsinchu,Managed Services,CYBERSECURITY,PRJ433-2023,15/11/2021,,2022-05-01 09:14:14,2022-05-05T00:07:38,p4,Closed,PROBLEM,Olivia Davies,,LEVEL-1,missing,29.4,,1037.52,72,86.89,True,3.0,Patch deployed in the maintenance window; downtime was 12 mins.,2022.0,5.0,
45395,TCK-269542,CL1027,Willow Biotech,Biotechnology,France,Lyon,fixed bid,Application Development,PRJ199-2025,02/01/2022,2024-06-11,2022-04-30 05:39:00,,high,ON HOLD,incident,	aarav novak,aarav.novak@acme_itservices.com,Tier 3,8.9,86.1,,3048.8,8,,True,2.6565434396413163,,2022.0,4.0,
18431,TCK-983254,CL1006,Cascade Energy,Energy, Canada ,calgary,Fixed-Bid,Cloud & DevOps,PRJ931-2025,1560902,"May 25, 2022",2020-05-17 08:35:41,,p2,Open,incident,,divya.kowalski@acmeit.co,Level 4,10.8,124.29,,1230.47,8,,True,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",2020.0,5.0,
397,TCK-140306,CL1027,Willow Biotech,Biotechnology,France,Lyon,Time & Material,Cloud & DevOps,PRJ319-2022,"Apr 28, 2021",06-Oct-2023,2022-04-11 19:49:21,1650125925,CRITICAL, resolved,change request,Emma Thomas,emma.thomas@acme_itservices.com,L3,,87.12,81.76,,4,116.49,True,3.0,"Engineer resolved the issue quickly, no follow-up needed.",2022.0,4.0,7122.931200000001
8411,TCK-775972,CL1024,Sundial Apparel,apparel,Bangladesh,Dhaka,Staff Augmentation,Application Development,PRJ392-2020,"Jun 12, 2019",20230514,2021-08-04 04:46:43,06/08/2021 06:49,Low,Resolved,SR,Liam Brown,liam.brown[at]ACME-ITSERVICES.COM,Level 2,,42.64,48.72,2077.4,72,50.04,False,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",2021.0,8.0,2077.4208
20619,TCK-123912,CL1029,Palisade Realty,Real Estate,United States,Denver,T&M,Application Development,PRJ752-2024,2023-01-04,,2023-08-18 19:37:00,,CRITICAL,In Progress,INCIDENT,Ananya Dubois,ananya.dubois@ACME-ITSERVICES.COM,L4,13.6,,,2573.59,4,,False,2.6565434396413163,,2023.0,8.0,
35434,TCK-872789,CL1028,Ironclad Steel,Metals,	Japan,Osaka,STAFF AUGMENTATION,Infrastructure Management,PRJ511-2022,02-Mar-2023,15-Feb-2025,,2025-01-19 17:38:55,P1 - Critical, resolved,SR,Vikram Menon,vikram.menon@ACME-ITSERVICES.COM,Level 1,2.5,25.12,5.0,124.85,4,7.49,True,4.0,,,,125.60000000000001
30438,TCK-617142,CL1003,Auric Motors,Automotive,Germany,München,time & material,Application Development,PRJ206-2023,04/24/2023,1710288,2023-06-01 16:04:34,2023-06-01 21:32:46,P3,CLOSED,CHANGE REQUEST,Vikram Aziz,vikram.aziz@acmeit.co,LEVEL-2,4.2,50.64,3.69,186.9,24,5.47,False,2.0,--,2023.0,6.0,186.8616
294,TCK-398411,CL1019,Redstone Defence,Aerospace,United States,Huntsville,Managed Svcs,ERP Services,PRJ833-2025,"Sep 20, 2019",,,,p1,Open,PROBLEM,Elena Silva,elena.silva@ACME-ITSERVICES.COM,l2,3.3,43.59,1.0,25.72,4,,False,2.6565434396413163, The ticket was closed without confirming with us. Please avoid. ,,,43.59
41978,TCK-488715,CL1024,Sundial Apparel,Apparel,Bangladesh  ,Dhaka,fixed bid,Data & Analytics,PRJ828-2020,"Nov 09, 2019",04-Mar-2021,2020-04-20 22:57:12,22-Apr-2020 07:38,MEDIUM,RESOLVED,service request,Elena Wang  ,elena.wang@acme_itservices.com,,3.8,25.33,22.28,564.35,24,32.69,True,3.0,"Great turnaround, engineer explained the RCA clearly.",2020.0,4.0,564.3524
44230,TCK-491093,CL1021,Zephyr Semiconductors,Semiconductors,Taiwan,Hsinchu,staff aug,Data & Analytics,PRJ106-2019,1570838,"Aug 04, 2020",2020-06-28 05:01:06,28-Jun-2020 14:46,P1, resolved,CHANGE REQUEST,MIA HORVATH,mia.horvath@acme_itservices.com,Architect,14.0,105.1,,540.21,4,9.76,True,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",2020.0,6.0,
27327,TCK-803855,CL1029,Palisade Realty,Real Estate,USA,Denver,Staff Aug.,ERP Services,PRJ669-2023,1564185,2021-07-27,2020-10-18 01:12:00,2020-10-18 07:59:01,HIGH, resolved,incident,Mia Andersen,mia.andersen@acme-itservices.com,LEVEL-3,7.9,76.8,5.25,403.3,8,6.78,False,5.0,"Thanks,
issue is fixed now.",2020.0,10.0,403.2
26623,TCK-111963,CL1019,Redstone Defence,Aerospace,United States,Huntsville,T&M,Infrastructure Management,PRJ151-2025,12-Jun-2020,16/11/2022,,2020-07-31T02:50:47,p2,CLOSED,SERVICE REQUEST,Emma Taylor,emma.taylor@acme-itservices.com,LEVEL-3,5.3,76.03,0.0,20.53,8,0.26,False,4.0, ,,,0.0
43437,TCK-554810,CL1028,Ironclad Steel,Metals,Japan,Osaka,RETAINER,Service Desk,PRJ813-2020,20190726,2023-02-14,,1615679661,CRITICAL,Auto-Closed,Incident,Laura Moreau,laura.moreau@acme-itservices.com,Architect,,92.07,2.29,210.84,4,2.47,False,5.0, ,,,210.84029999999998
15316,TCK-228148,CL1027,Willow Biotech,Biotechnology,France,Lyon,FIXED BID,Network Operations,PRJ737-2020,14-Feb-2023,2026-12-22,,11/10/2023 11:15 AM,1,RESOLVED,ENHANCEMENT,Vikram Andersen,vikram.andersen@ACME-ITSERVICES.COM,L3,8.7,82.16,,,4,6.88,True,2.0,"Called three times, no response until escalation. Poor experience.",,,
813,TCK-716045,CL1005,Saffron Telecom,Telecom,India,Bengaluru,RETAINER,Service Desk,PRJ777-2021,06/05/2021,,,22-Nov-2022 11:18,low,Resolved,Enh,Daniel Nakamura,daniel.nakamura@acme_itservices.com,LEVEL-3,7.9,89.63,24.24,2172.63,72,72.53,True,1.0,"Called three times, no response until escalation. Poor experience.",,,2172.6312
2766,TCK-581140,CL1022,Marlowe Legal,Legal,United Kingdom,LEEDS,Time and Material,Cloud & DevOps,PRJ949-2022,2022-01-21,"Feb 24, 2025",2024-03-16 22:23:00,03/17/2024 07:02 PM,2,Closed ,change request,Ananya Silva,ananya.silva@acme-itservices.com,Tier 2,1.3,43.35,18.0,773.36,8,20.64,True,4.0,Issue recurred after 2 days - reopening may be required.,2024.0,3.0,780.3000000000001
23273,TCK-738849,CL1019,Redstone Defence,Aerospace,US,  Huntsville ,retainer,cybersecurity,PRJ202-2020,1574121,1594166,2019-12-18 12:36:39,1576971039,p4,  Closed  ,Svc Request,Samuel Wang,samuel.wang@acme_itservices.com,l3,7.9,87.23,82.77,7220.03,,82.90,True,1.0,,2019.0,12.0,7220.0271
32125,TCK-432924,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,RETAINER,ERP Services,PRJ404-2025,1644796,1722556,2024-03-02 20:53:00,,high,Open,Incident,Divya Nair,divya.nair@acmeit.co,Level 3,6.6,63.97,11.58,740.77,8,,True,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",2024.0,3.0,740.7726
20561,TCK-859763,CL1002,Vertex Pharma,Pharmaceuticals,Switzerland,Zürich,Managed Svcs,erp services,PRJ508-2020,,--,2022-06-29 16:52:00,2022-07-02 12:04:36,LOW,resolved,enhancement,  grace dubois,grace.dubois@acme-itservices.com,Architect,12.5,126.68,25.79,3267.1,72,67.21,False,1.0,"No update provided, SLA clearly missed.",2022.0,6.0,3267.0772
22979,TCK-193681,CL1003,Auric Motors,Automotive,Germany,München,Time & Material,Data & Analytics,PRJ493-2024,21/08/2023,30/11/2023,,,CRITICAL,IN PROGRESS,problem,,yuki.reddy@acme_itservices.com,Tier 2,3 yrs,38.39,21.05,1114.42,4,,True,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",,,808.1095
29537,TCK-387610,CL1000,Northwind Bank,Banking,USA,Charlotte,Retainer,Service Desk,PRJ186-2023,20211006,20240117,,01/09/2023 05:23,p1, resolved,PROBLEM,Yuki Taylor,yuki.taylor@acme-itservices.com,LEVEL-1,1.7,28.85,0.59,17.02,4,0.84,False,1.0,,,,17.0215
35142,TCK-550581,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,RETAINER,Quality Engineering,PRJ766-2023,01/16/2020,1604448,2020-05-12 02:27:00,,LOW,OPEN,SR,  Liam Taylor,liam.taylor@acme-itservices.com,LEVEL-2,2.2,41.46,,369.41,72,,False,2.6565434396413163,"Report was wrong, numbers did not tie out, had to redo manually.",2020.0,5.0,
36428,TCK-221088,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,Staff Aug.,Cloud & DevOps,PRJ647-2021,09/03/2023,23/03/2026,,,Critical,open ,CR,Zoe Kowalski,zoe.kowalski@acmeit.co,Level 2,5 yrs,36.33,38.6,1402.34,4,,False,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",,,1402.338
